game,ply,side,san,uci,fen_before,depth,nodes,nps,engine_time_ms,wall_time_s,time_gap_ms,score_type,score_val,score_cp,pv,bookns,ttns,singns,evalns,probcutns,sf_best_move,sf_best_cp,sf_actual_cp,sf_cp_lost,sf_match,sf_mate_involved,sf_accuracy,sf_class
1,82,black,Kf8,g8f8,4n1k1/2p3p1/pr5p/2R1P3/1p3P1R/8/PP3K1P/8 b - - 1 41,15,50578737,16859579,3000,3.001,1,cp,-306,-306,g8f8 h4h3 f8f7 h3b3 f7e6 f2e3 e6f5 e3f3 g7g6 c5c4 a6a5 b3d3 b6a6 d3d8 f5e6,70,1600683361,4275281072,745290535,6724330,b6g6,-491,-512,21,False,False,95.99130384787473,Excellent
1,83,white,Rh3,h4h3,4nk2/2p3p1/pr5p/2R1P3/1p3P1R/8/PP3K1P/8 w - - 2 42,14,44143932,14709740,3001,3.001,0,cp,308,308,h4h3 f8e7 h3b3 e7e6,230,1312879131,3329491704,598457837,739490,f4f5,507,496,11,False,False,97.88046458360421,Excellent
1,84,black,Ke7,f8e7,4nk2/2p3p1/pr5p/2R1P3/1p3P2/7R/PP3K1P/8 b - - 3 42,16,31618107,13782958,2294,3.001,707,cp,-318,-318,f8e7 h3b3 e7e6 f2e3 e6f5 b3d3 f5e6 e3e4 c7c6 c5c4 a6a5,50,1024047306,2727672375,455358849,2354543,a6a5,-512,-510,-2,False,False,99.9999,Excellent
1,85,white,Rg3,h3g3,4n3/2p1k1p1/pr5p/2R1P3/1p3P2/7R/PP3K1P/8 w - - 4 43,13,27943059,9314353,3000,3.001,1,cp,309,309,h3g3 e7d7 g3b3 d7e7 c5a5 e7e6 f2f3,120,771643348,2019237108,350080236,480068,f4f5,511,497,14,False,False,97.32774093132025,Excellent
1,86,black,Kf7,e7f7,4n3/2p1k1p1/pr5p/2R1P3/1p3P2/6R1/PP3K1P/8 b - - 5 43,14,31942960,10644105,3001,3.001,0,cp,-318,-318,e7f7 g3d3 f7e7,80,959868580,2420752268,418185885,1201905,g7g6,-503,-509,6,False,False,98.85228312046617,Excellent
1,87,white,Ke2,f2e2,4n3/2p2kp1/pr5p/2R1P3/1p3P2/6R1/PP3K1P/8 w - - 6 44,13,34355519,11448023,3001,3.001,0,cp,306,306,f2e2 c7c6 g3d3,140,1098411137,2879779319,516167677,2268351,f4f5,507,506,1,False,False,99.80799745237674,Excellent
1,88,black,Ke6,f7e6,4n3/2p2kp1/pr5p/2R1P3/1p3P2/6R1/PP2K2P/8 b - - 7 44,14,30994447,10328039,3001,3.001,0,cp,-327,-327,f7e6 g3g6 e6d7 c5d5 d7e7 g6b6 c7b6 d5d4 a6a5 e2f3 e8c7 d4d6 b6b5,100,952057976,2481520573,414649975,2125629,b6e6,-500,-530,30,False,False,94.5186404568716,Excellent
1,89,white,Rxc7,c5c7,4n3/2p3p1/pr2k2p/2R1P3/1p3P2/6R1/PP2K2P/8 w - - 8 45,11,22097851,7363495,3001,3.001,0,cp,369,369,c5c7 e8c7 g3g6 e6f5 g6b6 c7d5 b6a6 d5f4 e2d2 b4b3 a2b3,150,577604488,1382591146,277248622,165125,g3g6,546,525,21,False,False,96.3403378658162,Excellent
1,90,black,b3,b4b3,4n3/2R3p1/pr2k2p/4P3/1p3P2/6R1/PP2K2P/8 b - - 0 45,13,11218561,5542767,2024,3.001,977,cp,-375,-375,b4b3 a2b3 e8c7 g3g6 e6f5 g6b6 c7d5 b6a6 d5f4 e2e3 f5e5 a6a7 f4e6,120,273998374,777729859,119109466,143844,e8c7,-531,-572,41,False,False,93.27200371376013,Excellent
1,91,white,axb3,a2b3,4n3/2R3p1/pr2k2p/4P3/5P2/1p4R1/PP2K2P/8 w - - 0 46,13,42312528,14099476,3001,3.001,0,cp,379,379,a2b3 e8c7 g3g6 e6f5 g6b6 c7d5 b6a6 d5f4 e2e3 f5e5 a6a5 f4d5 e3d2,50,1016388648,3975153016,452509078,7562167,g3g6,585,525,60,False,False,90.39187982199316,Good
1,92,black,Nxc7,e8c7,4n3/2R3p1/pr2k2p/4P3/5P2/1P4R1/1P2K2P/8 b - - 0 46,16,35299407,11766469,3000,3.001,1,cp,-398,-398,e8c7 g3g6 e6f5 g6b6 c7d5 b6a6 d5f4 e2e3 f5e5 a6a5 f4d5 e3f3 g7g6 a5a4 d5e7,140,1001103329,2999236226,418801221,2468123,g7g5,-548,-571,23,False,False,96.2552468677552,Excellent
1,93,white,Rg6+,g3g6,8/2n3p1/pr2k2p/4P3/5P2/1P4R1/1P2K2P/8 w - - 0 47,18,21350594,9027735,2365,3.001,636,cp,396,396,g3g6 e6f5 g6b6 c7d5 b6a6 d5f4 e2e3 f5e5 a6a5 f4d5 e3d2 e5e6 a5a6 e6f7 d2e2 d5f4,40,713996309,2035840814,323677434,6632384,g3g6,566,585,-19,True,False,99.9999,Best
1,94,black,Kf5,e6f5,8/2n3p1/pr2k1Rp/4P3/5P2/1P6/1P2K2P/8 b - - 1 47,18,16667150,8932020,1866,3.001,1135,cp,-404,-404,e6f5 g6b6 c7d5 b6a6 d5f4 e2e3 f5e5 a6a5 f4d5 e3f3 g7g6 a5a4 h6h5 a4e4 e5f5,120,462821509,1379907503,224416271,1355198,e6f5,-594,-607,13,True,False,98.10371692124077,Best
1,95,white,Rxb6,g6b6,8/2n3p1/pr4Rp/4Pk2/5P2/1P6/1P2K2P/8 w - - 2 48,16,3290925,4171007,789,3.0,2211,cp,398,398,g6b6 c7e6 b6a6 e6f4 e2e3 f5e5 a6a5 f4d5 e3d2 e5e6 a5a6 e6f5,50,118933551,315739162,50738996,376883,g6b6,609,608,1,True,False,99.85623933524894,Best
1,96,black,Nd5,c7d5,8/2n3p1/pR5p/4Pk2/5P2/1P6/1P2K2P/8 b - - 0 48,18,25719758,8573252,3000,3.001,1,cp,-407,-407,c7d5 b6a6 d5f4 e2e3 f5e5 a6a5 f4d5 e3f3 g7g6 a5a4 d5f6,160,892949512,2493366023,417662123,821318,c7e6,-617,-613,-4,False,False,99.9999,Excellent
1,97,white,Rxa6,b6a6,8/6p1/pR5p/3nPk2/5P2/1P6/1P2K2P/8 w - - 1 49,17,25162016,8387338,3000,3.001,1,cp,398,398,b6a6 d5f4 e2e3 f5e5 a6a5 f4d5,40,864717057,2306287168,383321640,253299,b6a6,599,622,-23,True,False,99.9999,Best
1,98,black,Nxf4+,d5f4,8/6p1/R6p/3nPk2/5P2/1P6/1P2K2P/8 b - - 0 49,17,8297041,5405238,1535,3.001,1466,cp,-407,-407,d5f4 e2e3 f5e5 a6a5 f4d5 e3f3 g7g6 a5a4 d5f6,120,244235906,744187241,112338322,3390,f5f4,-618,-622,4,False,False,99.44576747154895,Excellent
1,99,white,Kf3,e2f3,8/6p1/R6p/4Pk2/5n2/1P6/1P2K2P/8 w - - 0 50,17,33116653,11038884,3000,3.0,0,cp,398,398,e2f3 f4e6,50,915900319,2209924102,577974016,0,e2e3,638,588,50,False,False,93.14134082197582,Excellent
1,100,black,Kxe5,f5e5,8/6p1/R6p/4Pk2/5n2/1P3K2/1P5P/8 b - - 1 50,16,20778051,8494706,2446,3.001,555,cp,-405,-405,f5e5 a6a5 f4d5 a5a7 g7g6 a7a4 d5f6 a4h4 h6h5 h4a4 e5f5 a4a5 f5e6 a5a6 e6e5 h2h4,60,715370721,1808019574,318633298,37222,f5e5,-598,-605,7,True,False,98.9775520984904,Best
1,101,white,Ra5+,a6a5,8/6p1/R6p/4k3/5n2/1P3K2/1P5P/8 w - - 0 51,16,25451477,8483825,3000,3.001,1,cp,404,404,a6a5 f4d5 a5a7 g7g6 a7h7 h6h5 h7a7 d5f6 a7a5,50,930505415,2192434295,390069979,0,a6a5,624,631,-7,True,False,99.9999,Best
1,102,black,Nd5,f4d5,8/6p1/7p/R3k3/5n2/1P3K2/1P5P/8 b - - 1 51,17,2547068,4081839,624,3.0,2376,cp,-405,-405,f4d5 a5a7 g7g6 a7a4 d5f6 a4h4 h6h5 h4a4 e5f5 a4a5,380,91674746,213168361,40374588,0,f4d5,-638,-648,10,True,False,98.71229673980052,Best
1,103,white,Ra7,a5a7,8/6p1/7p/R2nk3/8/1P3K2/1P5P/8 w - - 2 52,16,31877897,11715507,2721,3.002,281,cp,404,404,a5a7 g7g6 a7h7 h6h5 h7a7 d5f6 a7a5,40,1152202110,2749952265,466274674,25544,a5a7,629,633,-4,True,False,99.9999,Best
1,104,black,g6,g7g6,8/R5p1/7p/3nk3/8/1P3K2/1P5P/8 b - - 3 52,17,8233644,7241551,1137,3.001,1864,cp,-407,-407,g7g6 a7h7 h6h5 h7a7,100,292201024,786678262,116692565,0,g7g6,-652,-640,-12,True,False,99.9999,Best
1,105,white,Ke2,f3e2,8/R7/6pp/3nk3/8/1P3K2/1P5P/8 w - - 0 53,17,61251279,20417093,3000,3.001,1,cp,405,405,f3e2 d5f4 e2e3 f4d5 e3d3 d5f6 a7g7 e5f5 g7e7,20,2219712855,5530817553,927452558,0,a7h7,656,547,109,False,False,85.13722017096829,Good
1,106,black,Ke4,e5e4,8/R7/6pp/3nk3/8/1P6/1P2K2P/8 b - - 1 53,17,55825958,18608652,3000,3.0,0,cp,-407,-407,e5e4 a7a4 e4e5 a4h4 h6h5 h4a4,300,2024689414,4933567761,811883961,6820,e5f4,-556,-591,35,False,False,94.57109079734148,Excellent
1,107,white,Kd2,e2d2,8/R7/6pp/3n4/4k3/1P6/1P2K2P/8 w - - 2 54,16,37941182,14317427,2650,3.001,351,cp,405,405,e2d2 d5f4,50,1409346977,3460918106,579525564,0,a7a4,609,533,76,False,False,88.48438861005893,Good
1,108,black,Kd4,e4d4,8/R7/6pp/3n4/4k3/1P6/1P1K3P/8 b - - 3 54,18,41140217,18067728,2277,3.001,724,cp,-407,-407,e4d4 a7h7 h6h5 h7a7 d5f4 a7a4 d4e5 d2e3,120,1545400665,4006534257,581959133,8790,e4f5,-607,-637,30,False,False,95.9387199557204,Excellent
1,109,white,Kc1,d2c1,8/R7/6pp/3n4/3k4/1P6/1P1K3P/8 w - - 4 55,18,57931830,19304175,3001,3.001,0,cp,406,406,d2c1 d4e5 a7h7 h6h5 c1d2 d5f6 h7g7 e5f5 g7e7 f6d5 e7e1,60,2239378216,5847769782,993060162,15133,a7a6,651,547,104,False,False,85.67581869087623,Good
1,110,black,Kd3,d4d3,8/R7/6pp/3n4/3k4/1P6/1P5P/2K5 b - - 5 55,18,35762952,11920984,3000,3.0,0,cp,-407,-407,d4d3 a7d7 d3e4 d7h7 h6h5 h7g7 d5f4 c1c2 e4d4,50,1314747703,3615386577,503655443,74872,d5b4,-557,-624,67,False,False,90.31578027368889,Good
1,111,white,Ra4,a7a4,8/R7/6pp/3n4/8/1P1k4/1P5P/2K5 w - - 6 56,16,24666764,8222254,3000,3.0,0,cp,406,406,a7a4 d3e3 a4a6 d5f4 c1c2 e3d4 a6a4 d4e3 a4a7 h6h5 a7e7 e3d4,50,870060146,2075200118,374496137,11301,a7d7,636,588,48,False,False,93.38802247946737,Excellent
1,112,black,Ke3,d3e3,8/8/6pp/3n4/R7/1P1k4/1P5P/2K5 b - - 7 56,19,22298805,7941169,2808,3.001,193,cp,-407,-407,d3e3 a4a6 d5f4 c1c2 e3d4 a6a4 d4e3 a4a7 e3d4 a7d7 d4e4 d7h7 h6h5 h7g7 e4d4,50,773682746,2306447196,319585166,390,h6h5,-609,-636,27,False,False,96.34311082152378,Excellent
1,113,white,Kb1,c1b1,8/8/6pp/3n4/R7/1P2k3/1P5P/2K5 w - - 8 57,16,17204774,8181062,2103,3.0,897,cp,406,406,c1b1 d5f4 a4a6 e3f3 b1c2 f3e4 a6a4 e4f3 a4a7 h6h5 a7d7,60,644302132,1590254548,245988187,0,a4a6,644,560,84,False,False,88.37473085958456,Good
1,114,black,Kf3,e3f3,8/8/6pp/3n4/R7/1P2k3/1P5P/1K6 b - - 9 57,17,30121986,10040662,3000,3.0,0,cp,-407,-407,e3f3 a4a6 d5f4 b1c2 f3e4 c2d2 h6h5 a6f6 e4e5 f6f7 e5e4,50,1014815132,2914735098,426274287,124863,g6g5,-566,-650,84,False,False,88.56754319545838,Good
1,115,white,Ra6,a4a6,8/8/6pp/3n4/R7/1P3k2/1P5P/1K6 w - - 10 58,17,28733348,9577782,3000,3.001,1,cp,456,456,a4a6 d5f4,80,1094156031,2583872445,425492967,0,b3b4,648,613,35,False,False,95.3938816278688,Excellent
1,116,black,Nf4,d5f4,8/8/R5pp/3n4/8/1P3k2/1P5P/1K6 b - - 11 58,16,607751,10662298,57,3.001,2944,cp,-407,-407,d5f4 b1c2 f3e4 c2d2 h6h5 a6f6 e4e5 f6f7 e5e4,60,26661879,74581825,9416296,0,h6h5,-667,-686,19,False,False,97.80334363373962,Excellent
1,117,white,b4,b3b4,8/8/R5pp/8/5n2/1P3k2/1P5P/1K6 w - - 12 59,15,7664982,3735371,2052,3.001,949,cp,553,553,b3b4 g6g5,50,217833365,571345158,93584221,7020,b3b4,703,720,-17,True,False,99.9999,Best
1,118,black,g5,g6g5,8/8/R5pp/8/1P3n2/5k2/1P5P/1K6 b - - 0 59,15,11593463,7612254,1523,3.001,1478,cp,-526,-526,g6g5 a6h6 f3e4 b1c2 f4d3,50,394469303,929539995,155477334,0,h6h5,-727,-794,67,False,False,94.17360196621941,Excellent
1,119,white,b5,b4b5,8/8/R6p/6p1/1P3n2/5k2/1P5P/1K6 w - - 0 60,14,22674203,14666366,1546,3.001,1455,cp,733,733,b4b5 f4d5 a6h6 f3g4,110,720643142,1645411117,296925449,412194,b4b5,909,1068,-159,True,False,99.9999,Best
1,120,black,Nd5,f4d5,8/8/R6p/1P4p1/5n2/5k2/1P5P/1K6 b - - 0 60,15,30805036,10264923,3001,3.001,0,cp,-744,-744,f4d5 a6h6 f3e4 b5b6 d5b6 h6b6 e4f3 b6b5 g5g4 b5b4 f3g2 b4g4 g2h2 b1c2 h2h3,40,750334833,2650138970,293188586,5707481,f4d3,-3571,-3510,-61,False,False,99.9999,Excellent
1,121,white,Rd6,a6d6,8/8/R6p/1P1n2p1/8/5k2/1P5P/1K6 w - - 1 61,15,17663068,5887689,3000,3.0,0,cp,740,740,a6d6 f3e4 d6h6 g5g4 b5b6 d5b6 h6e6 e4f3 e6b6 f3g2 b6g6 g2h3,180,533492621,1467833158,244853680,138565,a6h6,3485,1155,2330,False,False,99.9999,Excellent
1,122,black,Ke4,f3e4,8/8/3R3p/1P1n2p1/8/5k2/1P5P/1K6 b - - 2 61,16,13150530,7241481,1816,3.001,1185,cp,-744,-744,f3e4 d6h6 g5g4 b5b6 d5b6 h6b6 e4f3 b6b4 f3g2 b4g4 g2h2 b1c2 h2h3 g4g7 h3h4 c2d3,60,406848488,1368480973,177451122,7660,d5e3,-3575,-3657,82,False,False,99.9999,Excellent
1,123,white,Rxh6,d6h6,8/8/3R3p/1P1n2p1/4k3/8/1P5P/1K6 w - - 3 62,16,16603145,5534381,3000,3.0,0,cp,742,742,d6h6 g5g4 b5b6 d5b6 h6b6 e4f3 b6g6 f3g2 g6g4 g2h2 b1c2 h2h3 g4g7 h3h4 c2c3,30,543361204,1692753297,229345422,78013,d6h6,3653,9605,-5952,True,False,99.9999,Best
1,124,black,Ke3,e4e3,8/8/7R/1P1n2p1/4k3/8/1P5P/1K6 b - - 0 62,16,14887848,13992338,1064,3.001,1937,cp,-744,-744,e4e3 h6e6 e3f3 b5b6 d5b6 e6b6 f3g2 b6g6 g2h2 g6g5 h2h3 b1c2 h3h4 g5g2 h4h3,60,548529037,1479314154,223093908,190406,g5g4,-9605,-100000,90395,False,True,99.9999,Excellent
1,125,white,b6,b5b6,8/8/7R/1P1n2p1/8/4k3/1P5P/1K6 w - - 1 63,16,46740190,15574871,3001,3.001,0,cp,755,755,b5b6 d5b6 h6b6 e3f3 b6b3 f3g2 h2h3 g2g1,50,1581604620,4454942837,668801935,2309081,b5b6,100000,100000,0,True,True,99.9999,Best
1,126,black,Nxb6,d5b6,8/8/1P5R/3n2p1/8/4k3/1P5P/1K6 b - - 0 63,16,2108711,8173298,258,3.001,2743,cp,-783,-783,d5b6 h6b6 e3f2 b1c2 f2g2 b6g6 g2h2,50,74533913,266390820,24904008,0,d5b6,-100000,-100000,0,True,True,99.9999,Best
1,127,white,Rxb6,h6b6,8/8/1n5R/6p1/8/4k3/1P5P/1K6 w - - 0 64,16,16611772,6679441,2487,3.001,514,cp,825,825,h6b6 e3f3 b6b3 f3e4 b3b4 e4f3,40,635353823,1660265820,264724538,0,h6b6,100000,100000,0,True,True,99.9999,Best
1,128,black,Kf2,e3f2,8/8/1R6/6p1/8/4k3/1P5P/1K6 b - - 0 64,15,48585773,16195257,3000,3.001,1,cp,-900,-900,e3f2 b6b3 f2g2 h2h3 g2f2 b1c1 f2g1 c1d2 g1f2 b3b4 f2g3,70,1800519568,4280723557,886270490,69771,e3d4,-100000,-100000,0,False,True,99.9999,Excellent
1,129,white,b4,b2b4,8/8/1R6/6p1/8/8/1P3k1P/1K6 w - - 1 65,14,71989474,23988495,3001,3.001,0,cp,995,995,b2b4 f2g2 b6h6 g5g4 b4b5 g4g3 h2g3 g2g3 b1c2 g3f4 b5b6 f4g5 b6b7 g5h6,130,2743610387,5044783707,1220687840,435214,b6g6,100000,100000,0,False,True,99.9999,Excellent
1,130,black,Ke1,f2e1,8/8/1R6/6p1/1P6/8/5k1P/1K6 b - - 0 65,16,29753406,9917802,3000,3.001,1,cp,-1179,-1179,f2e1,40,484409007,2374472171,237467342,12175451,f2f3,-100000,-100000,0,False,True,99.9999,Excellent
1,131,white,Re6+,b6e6,8/8/1R6/6p1/1P6/8/7P/1K2k3 w - - 1 66,14,40853191,13617730,3000,3.001,1,cp,1975,1975,b6e6 e1f2,130,1288407697,4034625718,584609669,6841754,b6h6,100000,100000,0,False,True,99.9999,Excellent
1,132,black,Kd1,e1d1,8/8/4R3/6p1/1P6/8/7P/1K2k3 b - - 2 66,18,26395224,8798408,3000,3.001,1,cp,-2873,-2873,e1d1,40,362958178,1527654687,92607683,1831101,e1f1,-100000,-100000,0,False,True,99.9999,Excellent
1,133,white,b5,b4b5,8/8/4R3/6p1/1P6/8/7P/1K1k4 w - - 3 67,15,36489454,12159098,3001,3.001,0,cp,2862,2862,b4b5,120,874046940,3869569232,363797883,6892390,b4b5,100000,100000,0,True,True,99.9999,Best
1,134,black,Kd2,d1d2,8/8/4R3/1P4p1/8/8/7P/1K1k4 b - - 0 67,17,12543046,6573923,1908,3.0,1092,mate,-7,-100000,d1d2 b5b6 d2c3 b6b7 c3d4 b7b8q d4c4 e6d6,40,218027674,48426403,26026006,23300,g5g4,-100000,-100000,0,False,True,99.9999,Excellent
1,135,white,b6,b5b6,8/8/4R3/1P4p1/8/8/3k3P/1K6 w - - 1 68,13,19709723,7612870,2589,3.001,412,mate,8,100000,b5b6 g5g4 b6b7 g4g3 b7b8q d2c3,60,226158889,875082479,75567304,155054,b5b6,100000,100000,0,True,True,99.9999,Best
1,136,black,Kc3,d2c3,8/8/1P2R3/6p1/8/8/3k3P/1K6 b - - 0 68,16,1118,559000,2,3.0,2998,cp,-621,-621,d2c3 e6e2,40,73283,249678,16991,0,g5g4,-100000,-100000,0,False,True,99.9999,Excellent
1,137,white,b7,b6b7,8/8/1P2R3/6p1/8/2k5/7P/1K6 w - - 1 69,13,44531025,14843675,3000,3.0,0,mate,6,100000,b6b7 c3d3 b7b8q d3c4 e6d6,50,426003079,2227924785,93529458,1771,b6b7,100000,100000,0,True,True,99.9999,Best
1,138,black,Kd2,c3d2,8/1P6/4R3/6p1/8/2k5/7P/1K6 b - - 0 69,15,41792800,13930933,3000,3.0,0,mate,-5,-100000,c3d2 b7b8q d2d3 b8d6 d3c4 e6e4 c4b5 e4b4 b5a5 d6b6,40,1220509948,160988451,120042180,0,g5g4,-100000,-100000,0,False,True,99.9999,Excellent
1,139,white,b8=Q,b7b8q,8/1P6/4R3/6p1/8/8/3k3P/1K6 w - - 1 70,13,69599438,23199812,3000,3.0,0,mate,4,100000,b7b8q d2d3 b8b4,60,1398120527,2926740061,302223951,0,b7b8q,100000,100000,0,True,True,99.9999,Best
1,140,black,Kd3,d2d3,1Q6/8/4R3/6p1/8/8/3k3P/1K6 b - - 0 70,14,18653778,6217926,3000,3.0,0,mate,-4,-100000,d2d3 b8d6 d3c4 e6e4 c4b5 e4b4 b5a5 d6b6,40,310730692,0,33734700,0,d2d3,-100000,-100000,0,True,True,99.9999,Best
1,141,white,Qb4,b8b4,1Q6/8/4R3/6p1/8/3k4/7P/1K6 w - - 1 71,11,28358843,9593654,2956,3.001,45,mate,3,100000,b8b4 g5g4 b1b2 g4g3 b4c3,120,280548856,1367408068,50703927,0,b8b4,100000,100000,0,True,True,99.9999,Best
1,142,black,g4,g5g4,8/8/4R3/6p1/1Q6/3k4/7P/1K6 b - - 2 71,13,3532540,3814838,926,3.0,2074,mate,-2,-100000,g5g4 b1b2 g4g3 b4c3,40,93005287,0,9079187,0,g5g4,-100000,-100000,0,True,True,99.9999,Best
1,143,white,Kb2,b1b2,8/8/4R3/8/1Q4p1/3k4/7P/1K6 w - - 0 72,12,71479806,23826602,3000,3.001,1,mate,2,100000,b1b2 g4g3 b4c3,130,1853932253,1812168586,227039690,0,e6e4,100000,100000,0,False,True,99.9999,Excellent
1,144,black,g3,g4g3,8/8/4R3/8/1Q4p1/3k4/1K5P/8 b - - 1 72,12,51,51000,1,3.001,3000,mate,-1,-100000,g4g3 b4c3,40,850,0,0,0,g4g3,-100000,-100000,0,True,True,99.9999,Best
1,145,white,Qc3#,b4c3,8/8/4R3/8/1Q6/3k2p1/1K5P/8 w - - 0 73,12,66352094,22102629,3002,3.002,0,mate,1,100000,b4c3,90,1394084625,1749446292,179060943,0,b4c3,100000,100000,0,True,True,99.9999,Best
2,1,white,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,,,,,0.917,,,,0,,,,,,,e2e4,33,20,13,True,False,94.77457508228292,Best
2,2,black,e5,e7e5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,,,,,0.87,,,,0,,,,,,,e7e5,-18,-21,3,True,False,98.76844883780268,Best
2,3,white,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,,,,,0.879,,,,0,,,,,,,g1f3,23,35,-12,True,False,99.9999,Best
2,4,black,Nc6,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,,,,,0.453,,,,0,,,,,,,b8c6,-30,-28,-2,True,False,99.9999,Best
2,5,white,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,,,,,0.504,,,,0,,,,,,,f1b5,30,24,6,True,False,97.55457104929523,Best
2,6,black,a6,a7a6,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,,,,,0.831,,,,0,,,,,,,g8f6,-28,-30,2,False,False,99.17856707623768,Excellent
2,7,white,Ba4,b5a4,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,,,,,0.094,,,,0,,,,,,,b5a4,32,32,0,True,False,99.9999,Best
2,8,black,Nf6,g8f6,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,,,,,0.425,,,,0,,,,,,,g8f6,-28,-21,-7,True,False,99.9999,Best
2,9,white,O-O,e1g1,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,,,,,0.324,,,,0,,,,,,,e1g1,26,35,-9,True,False,99.9999,Best
2,10,black,Be7,f8e7,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5,,,,,0.321,,,,0,,,,,,,f6e4,-39,-42,3,False,False,98.77365947234632,Excellent
2,11,white,Re1,f1e1,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,,,,,0.278,,,,0,,,,,,,f1e1,40,32,8,True,False,96.75856387328689,Best
2,12,black,b5,b7b5,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 6,,,,,0.093,,,,0,,,,,,,b7b5,-35,-47,12,True,False,95.182522269286,Best
2,13,white,Bb3,a4b3,r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,,,,,0.0,,,,0,,,,,,,a4b3,34,41,-7,True,False,99.9999,Best
2,14,black,d6,d7d6,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 1 7,,,,,0.145,,,,0,,,,,,,e8g8,-33,-42,9,False,False,96.36197414652176,Excellent
2,15,white,c3,c2c3,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w kq - 0 8,,,,,0.094,,,,0,,,,,,,c2c3,38,30,8,True,False,96.75705204175186,Best
2,16,black,Na5,c6a5,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 b kq - 0 8,,,,,0.094,,,,0,,,,,,,e8g8,-35,-61,26,False,False,89.86750621537153,Good
2,17,white,Bc2,b3c2,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 w kq - 1 9,14,21157077,7050008,3001,3.002,1,cp,40,40,b3c2 e8g8 b1a3 c8e6 c2d3 a5b7 b2b4 d8d7 a3c2 d7c6 d1e2 f8e8,120,798614017,2234044801,586403140,6232280,b3c2,51,55,-4,True,False,99.9999,Best
2,18,black,O-O,e8g8,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 b kq - 2 9,13,25442359,8563567,2971,3.003,32,cp,-45,-45,e8g8 d2d4 e5d4 c3d4 c8g4,130,978625177,3010465378,822795667,246317,c7c5,-62,-72,10,False,False,96.00675469986147,Excellent
2,19,white,d4,d2d4,r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 w - - 3 10,14,31738529,10572461,3002,3.002,0,cp,54,54,d2d4 c8g4,40,1213963583,3716668514,941751233,699390,d2d4,71,70,1,True,False,99.59410176371307,Best
2,20,black,Nc6,a5c6,r1bq1rk1/2p1bppp/p2p1n2/np2p3/3PP3/2P2N2/PPB2PPP/RNBQR1K1 b - - 0 10,13,10845602,3613996,3001,3.001,0,cp,-57,-57,a5c6 d4d5 c6b8 b1d2 b8d7 d2b3 c8b7 c1e3 f8e8 c2d3 f6g4 e3d2 a8a7,30,441828744,1418019022,357087802,689711,f8e8,-76,-75,-1,False,False,99.9999,Excellent
2,21,white,d5,d4d5,r1bq1rk1/2p1bppp/p1np1n2/1p2p3/3PP3/2P2N2/PPB2PPP/RNBQR1K1 w - - 1 11,13,19408540,6465203,3002,3.003,1,cp,65,65,d4d5 c6b8 b1d2 b8d7 d2b3 f6g4 c2d3 a8a7 d1c2,140,737886952,2228342850,574445597,3084638,h2h3,78,54,24,False,False,90.6718148703462,Good
